#{"t_start": 1774175377.4993713, "env_id": "None"}
r,l,t
32.792879,114,50967.64228
-60.543307,255,50995.459653
42.362535,153,51013.071885
34.473546,218,51037.186827
34.631743,123,51051.7949
18.951026,176,51071.707669
29.018702,59,51079.911916
32.053501,59,51088.118483
38.585422,126,51103.027127
34.828821,123,51117.636986
36.009138,223,51142.254352
-4.306599,177,51162.267991
43.645409,230,51187.586131
27.366398,49,51194.791276
-16.198206,3,51197.693343
-21.04188,277,51227.713999
23.021428,102,51240.222149
31.019499,165,51259.03495
36.645861,118,51273.144294
-15.755241,6,51276.045488
-14.909285,283,51306.965555
29.722965,136,51322.87738
36.123431,95,51334.687534
31.49939,65,51343.492444
26.83421,37,51349.496279
31.941774,55,51357.301495
28.638202,65,51366.107316
25.947955,78,51376.213018
30.471729,47,51383.216444
27.082199,198,51405.330866
45.396752,232,51430.847055
33.353107,49,51438.051452
33.488368,90,51449.35878
40.554482,164,51468.070812
28.657926,158,51486.18425
32.134299,90,51497.491661
31.810928,93,51509.100121
30.624659,90,51520.409282
24.874475,99,51532.61813
33.58436,135,51548.428965
26.676737,73,51558.033271
33.441002,75,51567.84092
30.829516,25,51572.643719
40.390166,147,51589.658491
40.881002,257,51617.653876
38.40961,169,51636.874698
27.791384,87,51647.892366
32.993291,67,51656.904164
35.610661,72,51666.418077
38.201279,116,51680.338407
-16.955972,7,51683.341508
26.279637,134,51699.063395
31.804642,136,51714.981959
42.686656,170,51734.301958
36.413909,76,51744.212286
27.771038,72,51753.722995
35.574701,150,51771.042078
-16.015736,6,51773.944623
31.798684,67,51782.957365
33.731356,251,51810.387903
30.875466,114,51824.098718
34.756959,210,51847.415864
30.636615,129,51862.625902
29.878887,34,51868.330221
34.31954,78,51878.43725
-21.064983,30,51883.721771
34.794596,159,51901.933635
34.937755,166,51920.847181
41.72675,210,51944.162919
30.854838,127,51959.173512
36.023509,76,51969.080967
30.274119,56,51976.988034
25.870915,61,51985.394454
31.613489,50,51992.700077
38.006861,139,52008.91236
-16.244233,7,52011.915924
34.273776,53,52019.521243
-17.723849,7,52022.52311
-18.512644,13,52026.124913
32.464367,71,52035.531065
30.131563,124,52050.240109
27.257591,65,52059.046971
36.103264,122,52073.557032
41.89127,166,52092.468047
-18.867834,90,52103.756212
24.005144,85,52114.565174
27.711309,187,52135.579778
-21.633531,23,52140.183053
-16.487703,25,52144.989557
-20.60441,72,52154.495999
34.620073,110,52167.80439
30.942956,74,52177.511675
37.99446,121,52191.922381
34.355833,149,52209.133786
34.226444,94,52220.842622
34.670924,96,52232.753081
2.356694,352,52270.303821
35.673789,89,52281.816345
34.779812,90,52293.126738
35.159421,99,52305.343522
31.066761,61,52313.761297
35.157982,69,52322.94752
35.054401,144,52339.671938
35.171852,113,52353.289001
35.251686,88,52364.406194
28.466596,100,52376.723702
29.564958,55,52384.540942
-16.027917,7,52387.544246
25.212094,91,52398.957176
33.415045,84,52409.667702
29.984497,91,52421.083115
26.352545,135,52436.906385
36.033965,77,52446.916762
41.537507,206,52469.838552
33.700301,51,52477.247191
33.64725,155,52495.065884
39.982418,147,52512.387052
34.293512,96,52524.301238
33.497178,141,52540.713505
44.84719,234,52566.438343
23.272057,93,52578.051693
38.090528,118,52592.166435
31.622555,155,52609.962289
30.808114,115,52624.073611
40.480655,177,52644.09773
31.237829,52,52651.60842
38.653431,200,52673.933698
37.077264,89,52685.149084
22.98314,107,52698.161479
31.541803,115,52711.979258
26.925632,65,52720.790764
29.505428,92,52732.304404
31.757513,40,52738.613215
37.276548,136,52754.531587
34.804312,106,52767.451585
34.320695,68,52776.56107
29.999733,87,52787.573066
20.12212,157,52805.890145
33.396634,54,52813.600609
27.985666,115,52827.415802
18.094627,214,52851.111704
-30.663364,162,52869.624309
-8.64058,116,52883.53416
35.26568,94,52895.241563
39.190945,165,52914.054777
25.597416,179,52934.269474
41.029359,185,52955.083065
29.609442,90,52966.390587
39.194065,161,52984.804035
35.785902,149,53002.016285
33.01807,198,53024.13173
35.476446,82,53034.639429
39.21115,145,53051.451175
28.477822,76,53061.357558
22.078479,135,53077.170253
29.218451,94,53088.875974
31.298806,105,53101.685373
40.92408,243,53128.303674
27.501645,178,53148.397231
40.056806,127,53163.408583
33.828071,55,53171.214133
30.565514,54,53178.919521
34.988133,99,53191.129467
33.222628,86,53202.036998
33.063099,209,53225.254309
34.548814,155,53243.36662
39.129232,185,53264.183442
36.287788,121,53278.592903
27.968883,99,53290.801118
-16.940888,5,53293.602567
-30.512587,105,53306.412145
27.439319,36,53312.316895
27.446898,93,53323.924727
29.998965,194,53345.637535
26.218155,74,53355.344816
38.019713,133,53370.955724
26.758495,61,53379.342995
30.452902,47,53386.3479
26.733141,63,53394.9544
31.262197,78,53405.062038
33.389167,118,53419.171824
41.369208,189,53440.388149
22.525635,78,53450.496615
41.572192,154,53468.209965
27.302494,142,53484.722536
34.437173,78,53494.832396
32.813634,124,53509.538928
32.727195,98,53521.648021
22.239862,96,53533.556692
36.965018,191,53554.970596
35.956183,142,53571.481689
27.138867,97,53583.492235
29.67453,82,53593.999731
31.890652,63,53602.604484
38.749857,164,53621.315477
30.692464,55,53629.121248
-27.569781,110,53642.4308
30.569165,51,53649.836712
-20.98553,27,53654.820838
39.093458,110,53668.130515
36.365953,189,53689.345056
35.656461,87,53700.354239
-19.95475,21,53704.75719
-7.445824,212,53728.273274
35.342339,78,53738.380384
30.602144,106,53751.289463
33.697745,75,53761.097222
41.642985,183,53781.711397
32.373623,60,53790.017761
29.403825,166,53808.922265
19.065438,241,53835.339946
-16.953147,10,53838.940631
39.010387,176,53858.853817
18.321,143,53875.466264
-19.965243,167,53894.477684
3.689729,150,53911.788165
35.203158,128,53926.896045
26.558162,57,53934.903158
35.269623,156,53952.811836
30.982957,45,53959.614503
26.60492,66,53968.5203
36.458329,99,53980.727745
32.624103,106,53993.635664
30.011016,110,54006.94383
34.133022,54,54014.649398
-17.518739,9,54017.851279
34.789458,75,54027.655115
-9.580886,151,54045.368647
34.799725,59,54053.573169
39.459737,172,54073.086901
32.082827,48,54080.190826
27.406134,37,54086.194165
37.430273,105,54099.003767
33.799374,121,54113.412482
37.599003,86,54124.322394
30.49364,64,54133.026096
32.04887,89,54144.231969
38.118387,109,54157.440274
33.251558,110,54170.750802
33.809505,54,54178.455105
29.493192,192,54200.270684
29.233256,95,54212.078887
38.010589,179,54232.292169
14.82638,189,54253.50554
38.438939,144,54270.216099
33.81488,68,54279.322281
33.94634,56,54287.226499
31.91814,35,54293.030115
-25.710526,109,54306.238674
31.74272,47,54313.243187
28.821359,55,54321.047145
-19.399182,24,54325.749745
35.659392,69,54334.956176
31.257219,69,54344.161665
23.878126,117,54358.170419
26.581164,94,54369.877216
43.49472,199,54392.393927
34.4975,155,54410.20652
29.408744,91,54421.614375
35.82499,131,54437.023565
26.970535,84,54447.731644
35.853497,150,54465.041667
38.253282,168,54484.154737
29.032153,65,54492.961984
-6.977513,193,54514.582542
38.813956,101,54526.994303
-16.385732,9,54530.196538
33.813549,165,54549.011326
24.453548,251,54576.435548
39.683858,191,54597.854872
35.619527,145,54614.66487
30.609359,82,54625.170897
37.606945,102,54637.67751
33.524151,111,54651.084843
28.640455,103,54663.693419
-24.377781,72,54673.199083
33.178218,49,54680.40372
29.396404,140,54696.71604
34.024446,66,54705.922391
31.736673,68,54715.028123
38.844981,137,54731.037945
34.327138,86,54741.944855
43.026232,161,54760.355309
38.738052,145,54777.169145
30.150444,77,54787.174493
21.11706,231,54812.590919
18.430546,169,54831.80271
31.916964,77,54841.808122
33.164774,55,54849.613284
-13.540779,136,54865.524035
32.851687,67,54874.529892
28.943416,94,54886.238029
36.560856,167,54905.249664
33.466048,88,54916.356807
32.411174,101,54928.764064
28.206553,125,54943.57381
29.909552,135,54959.381891
29.061686,167,54978.695117
35.173837,64,54987.400239
33.351559,56,54995.307065
-16.397549,9,54998.508865
40.937946,197,55020.824117
27.983405,108,55033.933839
26.522249,50,55041.239122
31.024201,87,55052.246369
22.871138,157,55070.559516
-16.896517,27,55075.562176
34.136729,118,55089.669905
30.111281,171,55109.082357
30.850177,49,55116.289093
29.073098,38,55122.390388
-18.319904,8,55125.493475
30.565031,108,55138.600537
34.804225,128,55153.71067
-17.632043,11,55157.112844
-18.344666,11,55160.514423
44.608743,246,55187.432094
20.860222,135,55203.242748
31.702681,80,55213.549824
28.571882,141,55229.959144
41.572571,193,55251.572392
32.41237,44,55258.277417
28.120181,79,55268.483819
32.312527,96,55280.391054
-10.061461,132,55295.900003
33.662204,213,55319.818053
36.459707,104,55332.530989
30.893899,52,55340.038011
27.5222,77,55350.049036
31.249675,54,55357.761371
30.829945,118,55371.878112
23.27055,100,55384.18957
-1.476977,243,55410.806659
24.065602,176,55430.726913
-14.832756,33,55436.332302
20.927478,117,55450.344898
31.258001,84,55461.052341
28.584855,51,55468.45748
-17.009396,8,55471.558081
38.929632,190,55492.8731
22.02835,102,55505.37994
-59.487756,500,55557.713198
27.141517,80,55568.01889
29.719404,88,55579.128006
38.895695,192,55600.641772
38.088775,164,55619.353611
26.674101,60,55627.658184
31.922882,57,55635.662661
28.864013,58,55643.767663
-11.54574,128,55658.877476
29.451278,75,55668.683871
40.150089,136,55684.593135
35.663798,134,55700.303675
13.071715,231,55725.720285
26.074741,60,55734.025173
34.580018,74,55743.730513
24.760946,214,55767.443841
30.64869,52,55774.949722
-20.193964,27,55779.951702
28.335052,57,55787.959837
27.919552,81,55798.368843
35.714631,118,55812.477965
35.571964,122,55827.289022
25.150903,204,55850.002481
34.628755,92,55861.509291
-57.999466,500,55913.843499
-17.376957,11,55917.246365
33.849349,56,55925.151008
29.446425,59,55933.356249
14.807812,150,55950.670048
38.946473,164,55969.382295
36.348691,115,55983.192561
43.702676,225,56008.005331
36.879876,84,56018.713515
-20.358725,29,56023.921604
32.823567,72,56033.424363
19.964889,210,56056.739647
27.29412,188,56077.839232
27.869529,125,56092.651896
29.558145,152,56110.174088
24.364166,97,56122.188872
31.99314,112,56135.70395
30.71492,117,56149.726235
27.560596,85,56160.535115
38.73681,110,56173.847207
38.049029,106,56186.755176
31.402646,142,56203.266687
32.324722,59,56211.473116
-17.236809,9,56214.675986
-17.883462,15,56218.482345
30.77796,75,56228.288758
39.781936,151,56245.699921
34.130668,68,56254.806353
33.832322,49,56261.991902
33.603911,52,56269.498575
-6.026705,169,56288.712458
24.931859,149,56305.923481
33.08997,67,56314.930057
32.421804,158,56333.043558
38.162994,140,56349.35439
38.453953,168,56368.466977
-15.6499,36,56374.372055
40.31258,134,56390.084193
35.6568,197,56412.100016
37.182009,147,56429.111911
42.210256,165,56447.925212
33.287695,161,56466.336635
32.905947,129,56481.546982
30.67272,63,56490.152842
17.744623,210,56513.46914
44.796517,193,56535.084566
27.435922,123,56549.694671
36.776496,138,56565.784791
34.135022,64,56574.490587
30.927445,134,56590.202088
30.167298,113,56603.811988
33.581026,45,56610.617335
34.826414,113,56624.227016
30.735589,49,56631.43167
39.322085,167,56650.446178
29.312662,46,56657.350807
35.966339,82,56668.158279
-15.949992,7,56671.163654
32.910054,97,56683.173467
-10.505393,102,56695.684004
25.736285,141,56712.09523
39.735028,139,56728.306216
16.966847,184,56749.021853
-36.406464,176,56768.936616
34.903555,141,56785.329525
36.486436,214,56809.052737
34.059503,45,56815.861171
32.51607,216,56839.788814
33.317996,89,56851.002853
34.744742,59,56859.213708
42.318971,151,56876.635965
26.63253,123,56891.254399
33.696213,121,56905.668885
34.585454,96,56917.579962
30.758968,52,56925.087466
-51.381472,500,56977.428159
37.754773,125,56992.238561
29.635345,54,56999.943422
27.011811,43,57006.548768
35.341791,64,57015.254709
35.741855,85,57026.062762
36.581833,115,57039.852552
29.172851,105,57052.662091
27.153822,70,57061.96916
34.293918,214,57085.685133
25.624055,53,57093.291848
31.002204,43,57099.896364
38.905614,144,57116.608098
-20.059113,20,57120.912412
31.262873,145,57137.723345
47.833465,218,57161.839448
37.188863,96,57173.747642
44.181628,194,57195.463542
-10.984286,232,57220.979343
33.522377,85,57231.786718
32.394581,96,57243.695912
44.451768,222,57268.212668
35.137845,91,57279.621338
29.175776,33,57285.225519
41.970859,145,57302.036298
-11.098078,238,57328.15279
38.733429,172,57347.966789
-18.147596,9,57351.149672
40.33349,164,57369.862025
40.849811,142,57386.373736
27.610386,58,57394.782408
34.517981,109,57407.991141
32.813807,45,57415.09736
33.536773,169,57434.309506
35.845433,195,57456.123917
30.221817,91,57467.833265
34.35782,196,57489.747333
37.581442,151,57507.159752
34.683502,74,57516.866534
31.277593,59,57525.072411
-16.695378,8,57528.175272
39.252227,199,57550.388112
-15.729325,6,57553.290174
41.057042,126,57568.505132
34.291704,45,57575.310532
38.700073,177,57595.326585
35.773896,84,57606.034222
-22.851529,99,57618.223441
32.368224,50,57625.529333
24.223373,48,57632.636172
37.624919,164,57651.349553
39.299456,143,57667.961118
-16.72998,6,57670.863872
-17.601829,23,57675.467671
34.499454,109,57688.676118
38.572479,151,57706.073065
29.033566,107,57719.085946
-19.858307,20,57723.389521
-20.084985,28,57728.497321
29.760933,36,57734.411115
29.731216,64,57743.123414
40.991686,167,57762.153139
27.620068,104,57774.874457
37.767415,125,57789.696942
35.96552,89,57800.910563
39.437683,105,57813.725108
26.710408,133,57829.346481
37.14212,69,57838.552526
33.709544,69,57847.760728
32.370551,96,57859.665917
29.098323,64,57868.371134
32.435921,141,57884.781762
-20.13949,20,57889.084928
32.987735,54,57896.789665
31.860783,96,57908.99686
39.182765,147,57926.007732
38.639334,157,57944.019018
29.111259,175,57964.131233
17.15777,119,57978.341225
31.768948,90,57989.649261
30.052802,61,57998.054297
39.216289,111,58011.461716
32.336144,55,58019.26742
-7.24047,204,58041.980403
33.790448,66,58050.888576
24.091604,145,58067.694659
23.357221,142,58084.207019
34.398032,92,58095.714711
38.694073,177,58115.728984
-30.50346,213,58139.343432
36.502199,196,58161.260364
23.186647,86,58172.167419
31.058692,67,58181.174044
33.360115,136,58197.084576
25.043983,49,58204.28906
35.929552,81,58214.695109
32.105426,108,58227.805441
37.258107,130,58243.116395
36.471412,139,58259.328015
39.305448,162,58277.837754
40.60472,182,58298.35199
24.033773,174,58318.06496
-18.689572,21,58322.468056
34.803936,89,58333.67575
27.995789,51,58341.080349
34.744471,66,58349.986275
34.301253,53,58357.59151
12.818319,199,58379.80707
30.873722,46,58386.711755
24.375363,84,58397.416961
40.09257,165,58416.230248
30.820575,103,58428.838679
43.62068,155,58446.650011
30.069658,94,58458.35761
25.820224,63,58466.964561
28.818679,178,58487.078315
27.737917,239,58513.294354
35.727879,109,58526.502263
37.965431,146,58543.411827
37.704233,191,58564.826615
-31.395066,89,58576.03534
30.766922,60,58584.337736
41.674883,133,58599.947766
33.746852,53,58607.553975
-20.797556,77,58617.559072
33.692612,50,58624.864134
42.586282,237,58650.881402
37.126994,69,58660.08868
36.304507,97,58672.097443
37.357726,98,58684.204416
-19.942446,100,58696.514515
31.856478,85,58707.321249
30.188809,34,58713.02828
37.245386,161,58731.444633
-11.367366,103,58744.05396
30.775348,53,58751.659564
27.183973,67,58760.665229
32.294681,76,58770.571127
31.043091,135,58786.380987
36.129611,209,58809.595818
29.315337,39,58815.799442
-9.821264,154,58833.511415
25.895742,60,58841.816607
36.016977,107,58854.825884
29.309341,62,58863.331654
38.443986,113,58876.939318
41.557051,154,58894.651521
40.336147,200,58916.966118
28.586251,70,58926.272271
33.727146,66,58935.18055
33.696001,53,58942.785481
38.311555,140,58959.096882
32.811292,70,58968.403656
33.26679,74,58978.110867
41.395793,136,58994.023918
17.999035,184,59014.737979
31.578607,63,59023.343691
28.063149,104,59036.05214
40.683855,127,59051.063098
19.626811,169,59070.274821
42.101418,183,59090.888598
38.884281,119,59105.401034
34.898128,126,59120.30949
38.846524,157,59138.322387
33.750168,79,59148.527506
26.853804,124,59163.235838
29.178459,43,59170.140345
35.829302,92,59181.64989
39.856567,162,59200.160157
28.612789,33,59205.764321
-19.472765,109,59218.972203
-63.168678,500,59271.304161
35.055772,69,59280.810038
39.429471,154,59298.821786
32.158239,31,59304.224519
33.995616,191,59325.638654
29.905312,43,59332.24217
32.183142,111,59345.653768
-17.576305,37,59351.655152
41.620161,190,59372.967847
29.344291,61,59381.372305
-19.79223,14,59385.075259
-141.564344,399,59427.301809
42.88487,182,59447.813851
-19.712154,27,59452.817096
34.293882,92,59464.3275
31.300046,76,59474.237762
-4.746711,194,59495.955575
-16.695696,11,59499.359214
28.058013,64,59508.066238
31.195559,33,59513.67147
33.017072,40,59519.977289
29.009223,43,59526.58409
39.010353,97,59538.598552
36.971173,124,59553.312618
36.237667,104,59566.029247
-16.098252,7,59569.031193
33.595594,94,59580.744457
36.080362,230,59606.067709
38.882035,166,59624.988914
28.807893,108,59638.103309
31.677478,205,59660.924761
37.225977,85,59671.735625
37.807804,122,59686.252433
39.837236,118,59700.367361
23.572126,230,59725.693887
37.697897,101,59738.108438
24.777644,115,59751.921852
28.953387,54,59759.933893
39.274534,175,59779.75802
37.403662,151,59797.176208
30.145398,94,59808.892226
37.470728,117,59822.90657
29.101487,43,59829.511873
-20.222397,23,59834.115155
27.529746,142,59850.631876
30.208609,133,59866.247861
23.645332,105,59879.060223
-18.167726,8,59882.164489
28.429218,91,59893.575053
31.331595,131,59908.996821
34.815157,88,59920.110186
40.28414,132,59935.627518
-18.276648,27,59940.631177
32.487029,121,59955.044722
23.585846,136,59970.964446
35.202282,88,59982.077007
35.678079,192,60003.599605
33.325561,161,60022.018446
34.613077,69,60031.223443
29.632061,75,60041.028777
14.691541,209,60064.244012
32.115833,54,60071.950132
31.17842,41,60078.653602
-18.698224,52,60086.158961
26.722007,40,60092.461573
33.469282,123,60107.069818
31.433938,48,60114.17548
44.129242,251,60141.594058
30.352381,69,60150.798808
24.310031,210,60174.113609
40.128899,252,60201.63174
29.760729,39,60207.834841
-16.984916,8,60210.936745
42.014717,188,60232.051883
28.691675,32,60237.553692
43.266983,154,60255.264656
37.509616,89,60266.473345
-19.617151,12,60269.974431
37.423564,97,60282.283455
-17.880415,22,60286.7871
25.080568,166,60305.700587
40.125632,147,60322.71215
38.35556,141,60339.421011
41.502306,275,60369.242627
33.150054,138,60385.356702
27.788111,58,60393.462387
28.246554,56,60401.367371
-17.283332,58,60409.476982
27.406229,75,60419.280136
30.854121,83,60429.887395
31.953138,84,60440.593273
25.887295,88,60451.698912
33.678546,49,60458.903526
31.556464,78,60469.009756
31.318454,81,60479.41725
34.590566,95,60491.224539
37.810358,156,60509.137002
31.930781,63,60517.742991
42.904534,131,60533.153648
-17.98969,155,60550.944617
35.629125,138,60567.056698
39.519351,124,60581.766654
-18.722905,9,60584.968738
30.615538,43,60591.578098
28.632448,32,60597.08487
26.925277,62,60605.592398
33.347132,88,60617.001006
39.022986,117,60631.011065
-17.163954,6,60633.913747
27.820092,134,60649.624519
38.315501,114,60663.333382
18.030524,170,60682.645654
36.402501,217,60706.661626
38.938224,149,60723.873365
32.95824,122,60738.38341
34.614227,61,60746.789944
33.277382,127,60761.799955
30.637557,38,60767.904398
25.284609,93,60779.511546
-19.7421,30,60784.815837
24.770758,227,60809.832314
30.218716,204,60832.548318
26.68102,240,60858.844885
37.885817,236,60884.761779
-20.09593,32,60890.26546
32.828192,45,60897.071142
-18.837613,20,60901.374222
28.408381,105,60914.484759
27.682324,123,60929.095883
31.329382,87,60940.10638
34.207622,94,60951.815408
35.648833,98,60963.923003
34.359965,79,60974.131789
29.529642,81,60984.539158
-18.328253,15,60988.341169
34.668939,67,60997.347903
27.131501,59,61005.554211
24.557281,88,61016.661723
45.720706,195,61038.476335
40.820084,142,61054.988764
39.888936,200,61077.303832
27.842837,54,61085.009255
30.76161,62,61093.515463
38.857397,235,61119.313168
-22.513548,34,61125.019312
-11.307961,84,61135.727079
32.849567,85,61146.534918
-14.635915,37,61152.538955
-17.288724,7,61155.542193
33.349691,66,61164.450177
40.511593,144,61181.16838
-16.898145,10,61184.472481
32.389308,70,61193.783283
28.899821,107,61206.801792
26.933118,147,61223.820694
35.953931,138,61239.938828
-16.944918,7,61242.942228
35.834263,69,61252.155036
-16.62122,10,61255.457461
31.241123,33,61261.06222
29.520924,28,61266.769255
39.761286,170,61286.088962
-16.866705,13,61289.692754
31.012452,53,61297.284665
34.041021,150,61314.611705
-10.540291,143,61331.228477
25.108805,120,61345.546113
41.228462,130,61360.863172
27.641236,55,61368.670032
35.73202,84,61379.382596
32.554883,100,61391.693069
23.925138,159,61409.914821
32.451183,97,61421.928935
31.823232,153,61439.547078
-18.343592,80,61449.854748
-17.227568,7,61452.859571
28.037065,131,61468.273737
26.768544,81,61478.689741
36.2737,117,61492.70711
34.591351,169,61511.927374
31.61174,47,61518.937536
38.636414,130,61534.254809
34.943925,90,61545.568122
-17.244878,7,61548.851767
41.917282,163,61567.466328
36.273311,113,61581.075783
31.173974,73,61590.683313
28.592381,68,61599.789688
40.895404,135,61615.6008
30.817097,126,61630.509886
35.496115,69,61639.716583
-21.545421,32,61645.221827
32.729161,89,61656.429356
32.318628,70,61665.736181
36.264843,143,61682.345793
-22.318681,33,61687.950126
-18.850149,11,61691.352476
34.605184,98,61703.460934
36.107287,112,61716.969729
37.5789,156,61734.881191
20.29723,188,61755.997002
37.112151,104,61768.70481
37.381958,109,61781.914469
31.487633,44,61788.619895
38.349599,83,61799.227873
34.511671,167,61818.240358
33.015057,63,61826.827491
30.891128,70,61836.134995
33.6696,122,61850.945567
-32.00794,59,61859.154675
-16.23521,3,61861.756804
-17.679776,87,61872.764998
-31.515905,67,61881.771384
34.721706,67,61890.778754
-65.236391,500,61943.111777
32.694707,84,61953.819209
-4.612767,294,61985.541051
26.511526,102,61998.049793
31.108896,42,62004.553771
28.046248,122,62019.063861
35.398499,157,62037.075668
32.005971,45,62043.881858
30.901599,63,62052.487333
38.583094,124,62067.197204
27.124226,66,62076.386356
32.228009,34,62082.091679
-16.712567,5,62084.894525
-13.982212,150,62102.207096
19.209497,141,62118.598618
31.723909,36,62124.503329
39.168527,105,62137.311553
40.797583,140,62153.626552
28.919772,72,62163.139875
29.536776,69,62172.35091
-18.449756,76,62182.264817
25.560535,110,62195.576312
31.540765,130,62210.899528
34.865542,80,62221.213306
32.923336,47,62228.223068
25.407298,89,62239.43307
32.971806,181,62260.161571
31.095309,92,62271.67821
-17.407531,7,62274.681659
-18.154015,12,62278.185961
-15.331627,12,62281.68657
41.879398,155,62300.10921
31.037061,77,62310.128316
21.803098,145,62326.950674
26.381934,112,62340.462373
-15.292421,155,62358.290034
-21.254071,62,62367.106337
28.918592,92,62378.626032
-6.135375,343,62415.270592
33.090241,221,62439.689116
27.434349,51,62447.09158
33.588216,78,62457.197519
31.461129,70,62466.507038
29.46816,116,62480.412988
33.54258,69,62489.619047
-19.411895,25,62494.421695
34.341289,67,62503.726355
35.41322,192,62525.240799
36.658768,126,62540.149779
36.863613,104,62552.856936
45.767293,219,62577.072603
32.809899,132,62592.582201
35.863286,148,62609.692578
26.310127,70,62618.999841
30.660183,53,62626.604583
27.992483,104,62639.314275
34.727838,175,62659.124805
29.556784,72,62668.929824
-19.053975,23,62673.53454
33.348785,76,62683.43972
39.978824,132,62698.951098
32.469091,42,62705.455545
32.680669,143,62722.065816
-60.814281,308,62755.187235
29.69932,92,62766.699565
31.804206,69,62775.905998
30.646287,193,62797.519157
38.461753,142,62814.03019
39.462557,169,62833.24023
32.739729,57,62841.246075
34.480414,67,62850.251188
29.811014,26,62855.15552
38.640783,159,62873.366748
29.965402,72,62882.872952
28.345293,31,62888.276677
28.096667,49,62895.481251
28.041034,119,62909.689789
27.442795,124,62924.399006
32.568675,70,62933.704634
24.163459,130,62949.014977
38.46606,157,62967.025752
33.034144,124,62981.73586
35.658512,95,62993.543194
29.283961,80,63003.848415
35.124793,89,63015.054491
30.042946,80,63025.360379
32.14355,70,63034.666504
30.955585,116,63048.575001
34.067872,81,63058.98159
-17.670451,13,63062.582946
32.619405,64,63071.288786
45.895473,217,63095.604129
37.406397,144,63112.313203
37.353552,91,63123.722188
28.546625,41,63130.125103
33.005491,152,63147.937557
28.228574,76,63157.844117
32.757366,39,63164.348619
31.121709,146,63181.259659
30.982463,80,63191.566098
35.910799,101,63203.974303
38.089991,99,63216.181346
27.625217,74,63225.887603
26.695162,71,63235.29299
37.002251,94,63247.00212
37.87873,122,63261.512091
41.401883,133,63277.123153
43.82317,195,63298.935224
32.192116,51,63306.341508
31.440183,82,63316.846478
33.654405,114,63330.554077
27.720099,42,63337.059865
38.031526,134,63352.773424
31.920949,45,63359.582025
32.123578,110,63372.893916
28.575745,62,63381.40318
40.605614,117,63395.416547
35.678771,88,63406.526601
32.363646,39,63412.733691
-18.44754,18,63416.83656
32.28884,102,63429.346252
27.489568,42,63435.853142
30.41147,57,63443.859416
34.652721,134,63459.572535
26.838666,157,63477.58737
36.124988,147,63494.602494
30.115516,98,63506.714056
42.563189,145,63523.530679
25.867348,90,63534.841055
33.170001,119,63549.050164
30.381005,34,63554.756648
35.071251,124,63569.464999
43.815723,186,63590.37731
-18.413024,23,63594.980989
33.325711,123,63609.590274
30.946183,75,63619.397507
32.434471,83,63630.005893
41.360844,212,63653.520802
28.126873,93,63665.128794
-19.657876,21,63669.531306
31.378916,33,63675.135476
36.42536,134,63690.847981
36.960237,69,63700.053335
-15.350897,1,63702.455118
-16.432711,207,63725.470676
25.663454,194,63747.184248
31.983103,80,63757.490877
27.09458,98,63769.598745
22.873021,91,63781.006593
33.747411,67,63790.311817
33.675168,133,63805.923748
34.434423,68,63815.031428
34.488466,112,63828.540525
33.612392,92,63840.048575
-18.022618,16,63843.952687
29.081818,86,63854.859098
27.758263,74,63864.566215
33.1,180,63884.878081
36.995672,112,63898.386446
16.956801,173,63917.999977
31.119711,36,63923.904373
26.756297,189,63945.117166
29.109698,30,63950.420362
37.082278,170,63969.737905
35.855251,108,63982.84805
39.680457,208,64005.962452
34.70459,133,64021.572249
33.977053,59,64029.777525
-4.80367,211,64053.191656
25.73416,119,64067.401337
44.038737,176,64087.314671
39.164607,158,64105.426441
31.166016,64,64114.134006
41.43037,230,64139.450125
36.326193,69,64148.654533
33.950957,55,64156.460483
32.774781,70,64165.769178
36.124161,76,64175.671724
37.473388,171,64195.085598
30.551648,54,64202.790722
34.045402,91,64214.19795
32.315612,59,64222.403063
43.038105,158,64240.515941
29.970863,64,64249.222326
33.55206,84,64259.928278
36.290021,104,64272.634602
30.816586,90,64283.940796
38.185461,110,64297.248659
42.072578,198,64319.362313
25.307646,59,64327.568723
30.248497,36,64333.47342
33.029668,37,64339.477418
30.406774,80,64349.781946
35.118739,63,64358.392175
27.690872,59,64366.598731
-17.439446,11,64370.005148
33.617018,81,64380.412531
31.625825,104,64393.123758
26.669356,85,64403.935728
26.828175,71,64413.345078
36.743707,188,64434.45838
23.737233,188,64455.571895
33.045129,77,64465.578551
32.048718,135,64481.38808
35.138519,68,64490.493781
34.935345,81,64500.901856
-14.484193,150,64518.212496
30.831834,102,64530.721446
21.250846,91,64542.127338
41.759383,170,64561.438409
29.718164,112,64574.947912
29.822306,98,64587.057925
37.493748,171,64606.470763
34.436855,62,64614.976471
34.574216,129,64630.18509
15.255244,109,64643.394316
31.319409,90,64654.700495
32.782015,82,64665.207079
31.290873,38,64671.310613
35.587919,54,64679.315801
39.141052,138,64695.424565
33.228696,114,64709.134555
36.27001,105,64721.944005
40.331377,250,64749.263589
-22.224107,65,64758.070431
35.94654,88,64769.479286
30.525671,71,64778.884834
39.559102,141,64795.295924
38.962325,181,64815.711073
-17.745065,7,64818.714252
28.681034,37,64824.71873
32.741232,36,64830.626115
39.553766,192,64852.137069
45.329606,246,64879.05277
35.757377,144,64895.764281
-15.791167,8,64898.867784
39.176234,138,64914.957476
39.340773,163,64933.572422
