#{"t_start": 1774317452.6745956, "env_id": "None"}
r,l,t
31.45763,74,50700.493771
30.834559,86,50711.400705
26.157183,166,50730.312768
36.695404,192,50751.826514
29.92163,78,50761.935117
-17.746317,20,50766.23583
32.810936,74,50775.940645
31.66466,155,50794.052627
35.345184,146,50810.964737
30.651342,124,50825.674958
28.838373,148,50842.786033
26.439791,120,50857.097335
28.758254,77,50867.103745
27.727351,111,50880.512574
31.060791,22,50885.015686
27.938656,81,50895.423796
-18.464322,14,50899.125544
16.488435,141,50915.538349
30.645889,146,50932.450392
40.28752,189,50953.664349
-19.132401,25,50958.468187
34.904015,189,50979.683245
33.664349,141,50996.093517
28.280319,33,51001.698063
25.702966,119,51015.905743
33.995212,152,51033.416908
38.871363,197,51055.431981
29.377836,72,51064.936443
29.627382,56,51072.841172
32.329011,84,51083.548504
-20.419969,22,51088.052618
-15.395478,63,51096.657772
36.052762,181,51117.370924
37.18624,111,51130.780716
36.263485,122,51145.291099
37.310548,183,51165.904922
30.188273,50,51173.208261
31.168895,40,51179.512709
38.55827,104,51192.222025
30.118159,108,51205.330494
31.894925,141,51221.739482
32.244758,81,51232.146143
-16.886706,12,51235.648443
33.93541,116,51249.556436
27.986016,32,51255.060567
33.598164,122,51269.569686
33.486934,68,51278.678981
27.231363,99,51291.194219
-38.238533,75,51301.000984
32.523024,128,51316.117223
32.542398,125,51330.930713
21.073043,99,51343.139153
25.518082,43,51349.749298
34.988401,168,51368.87153
18.031718,197,51390.892704
31.833151,69,51400.103818
31.732878,94,51411.816686
27.40044,62,51420.324215
20.379071,90,51431.635361
30.512894,58,51439.744155
-19.210007,76,51449.657236
33.451099,142,51466.177244
-19.296936,18,51470.281605
37.903559,123,51484.897612
32.428687,50,51492.202533
32.36487,137,51508.215382
32.581218,89,51519.427201
33.138199,64,51528.434278
28.253926,100,51540.743388
26.674804,74,51550.449959
28.025517,51,51557.853564
29.107746,98,51569.962472
27.778312,42,51576.4674
34.590359,106,51589.373889
35.432894,158,51607.485528
35.572199,125,51622.296965
-21.664803,51,51629.701397
26.428525,66,51638.606302
-23.890173,107,51651.614937
-16.381632,9,51654.815528
-19.348132,24,51659.518762
35.340396,201,51681.933761
27.886458,157,51699.946394
32.223714,142,51716.45591
36.016495,254,51744.173682
26.129071,92,51755.68039
33.491835,67,51764.68791
32.59188,151,51782.098268
38.756851,143,51798.708961
36.144202,164,51817.42354
-17.499013,9,51820.624022
24.467208,112,51834.134166
28.520239,57,51842.143318
30.020816,82,51852.650172
32.210671,61,51861.057819
37.074454,183,51881.969543
30.575045,133,51897.579807
29.65111,120,51911.888038
30.532997,77,51921.894969
34.387324,126,51936.803959
34.64901,93,51948.411705
36.367396,107,51961.419821
37.567678,113,51975.029421
-19.310517,27,51980.034049
32.034112,57,51988.03984
31.19587,164,52006.751295
35.742904,251,52034.166223
35.171477,135,52049.977849
33.46279,109,52063.187195
36.904514,111,52076.596967
35.701281,153,52094.19067
31.186652,39,52100.395789
36.383044,164,52119.112038
38.897153,102,52131.629854
28.219261,42,52138.140261
-15.814079,8,52141.244054
29.219349,104,52153.956868
32.726196,137,52169.967623
-19.595335,21,52174.371947
29.93004,34,52180.07637
27.591114,117,52194.386195
32.875949,94,52206.094623
40.984137,185,52226.907984
30.526145,66,52235.813767
34.893307,183,52256.42779
35.099162,103,52269.03709
-21.502486,70,52278.344174
36.686301,138,52294.454773
33.970485,62,52302.961247
32.211137,83,52313.567853
31.840715,95,52325.375698
34.862546,103,52337.985498
30.703044,43,52344.570998
31.337664,136,52360.482378
31.607896,43,52367.086334
22.702885,69,52376.291664
31.26633,95,52388.401109
30.689424,117,52402.413245
-16.962264,15,52406.216807
25.575285,116,52420.728318
31.820127,50,52428.035038
31.232344,241,52454.452516
-22.176578,31,52459.856697
27.478326,82,52470.363729
22.919862,61,52478.769916
31.223915,59,52486.975498
39.499614,148,52504.086023
28.241382,123,52518.69721
28.109022,71,52528.105835
29.780138,142,52544.617262
-17.040232,6,52547.52015
30.845071,23,52552.12315
34.145895,169,52571.3381
24.454966,88,52582.446497
-15.917264,95,52594.235154
-17.359206,8,52597.339281
-16.826119,6,52600.241999
40.250942,164,52618.954578
29.676385,53,52626.559859
-17.224059,21,52630.962852
35.228543,90,52642.271052
-22.635069,41,52648.675625
-51.541255,132,52664.187025
35.940852,170,52683.500451
-20.575308,29,52688.704214
32.604622,61,52697.109586
31.806519,146,52714.020181
-13.724042,74,52724.027853
35.458178,83,52734.635655
31.945885,133,52750.246593
29.778828,72,52759.756553
33.374611,71,52769.166061
29.753454,68,52778.275116
31.920353,155,52796.093841
29.73396,92,52807.606561
23.109084,96,52819.518911
-15.586844,32,52825.024607
25.784582,155,52842.846307
30.654452,79,52853.056531
24.511886,179,52873.275494
24.999865,116,52887.170375
-23.353779,32,52892.675952
39.812754,169,52911.89626
22.251569,175,52931.711446
32.007516,30,52937.015881
24.998098,97,52949.024539
30.679394,105,52961.83338
28.250672,95,52973.641872
29.614874,49,52980.846928
36.392813,190,53002.161293
40.767954,167,53021.173666
27.327228,126,53036.084033
21.143833,152,53053.594054
31.038945,103,53066.20204
27.797013,42,53072.706948
-17.165171,422,53117.237052
24.093768,127,53132.247911
17.161513,180,53152.5627
-16.364628,5,53155.365154
32.839342,64,53164.07224
30.071533,157,53182.384474
31.375005,44,53189.090588
25.345433,65,53197.877739
20.586893,284,53228.598994
29.867368,82,53239.10748
26.005618,48,53246.212999
35.08064,130,53261.824279
34.740356,158,53279.939469
29.442314,101,53292.651796
32.374019,105,53305.457845
30.116023,95,53317.26607
-27.823839,60,53325.552304
30.785237,129,53340.782207
31.537535,92,53352.290406
26.006861,186,53373.195973
24.003264,219,53397.422269
31.939703,54,53405.135126
-13.906529,220,53429.452365
30.75133,87,53440.459615
30.321898,54,53448.165491
-26.593646,97,53460.173619
30.61303,33,53465.778278
36.196801,142,53482.287388
31.15666,82,53492.794551
30.876079,24,53497.798098
35.777234,139,53514.009192
29.452729,141,53530.418438
28.616569,38,53536.523588
28.954727,117,53550.533067
40.088956,166,53569.445325
35.486972,91,53580.85117
29.192004,66,53589.758524
36.878674,124,53604.466039
29.397129,29,53609.669376
29.003359,98,53621.777743
34.448256,88,53632.883686
32.741274,61,53641.289915
36.130663,163,53659.901923
27.435671,119,53674.109261
33.536042,132,53689.61851
-16.795565,6,53692.520001
29.491393,129,53707.729573
35.859326,83,53718.338231
34.800428,103,53730.94564
-18.43434,16,53734.848372
29.079828,33,53740.454906
-18.744951,28,53745.857774
27.935543,53,53753.462872
26.849201,59,53761.671914
27.889397,32,53767.17087
24.887828,48,53774.276642
28.916496,139,53790.486218
-14.898261,251,53817.905522
-15.428516,7,53820.907631
33.24869,57,53828.913901
16.273689,110,53842.223132
29.159286,92,53853.730763
23.962549,181,53874.145199
33.638645,46,53881.049821
-22.255239,58,53889.153858
33.627129,65,53897.959998
39.072054,216,53921.873677
34.589043,134,53937.584736
28.729961,100,53949.893218
31.933444,54,53957.599604
31.030573,40,53963.903184
37.974119,161,53982.317606
25.507739,206,54005.230955
-15.668987,7,54008.231816
31.7534,116,54022.142132
32.625517,84,54032.852272
31.827081,68,54041.958331
37.402917,132,54057.46744
-13.526057,188,54078.582991
29.262837,131,54093.992214
38.102693,168,54113.106504
36.138795,186,54134.020299
30.591833,26,54138.923032
33.929578,56,54146.828341
30.347707,36,54152.7338
31.673128,131,54168.142727
31.770385,37,54174.146578
29.301021,40,54180.450779
-11.261067,114,54194.160616
23.506232,86,54205.067824
32.23271,108,54218.175484
22.821786,71,54227.582181
29.773568,57,54235.887369
37.50584,191,54257.300533
28.607968,67,54266.307238
37.41145,125,54281.115705
31.706509,155,54298.928249
27.067734,46,54305.832386
30.164383,60,54314.137147
36.461266,81,54324.544465
-17.45254,161,54342.955105
40.2973,159,54361.166391
38.905316,122,54375.676437
33.869283,134,54391.385696
26.176622,159,54409.603005
36.398525,95,54421.416229
30.118296,83,54432.026376
33.670372,95,54443.838661
-16.25675,38,54449.942099
33.929088,60,54458.248073
-18.66257,26,54463.152443
38.260566,103,54475.765095
33.058621,113,54489.379636
33.997009,71,54498.785236
31.348621,125,54513.596318
36.17444,90,54524.901772
28.597559,69,54534.108644
28.666673,91,54545.516097
24.548563,47,54552.520885
-23.405629,45,54559.325884
31.808936,87,54570.332942
28.149171,117,54584.340081
33.41056,165,54603.155389
30.737827,202,54625.670858
28.382337,105,54638.480025
33.97256,118,54652.589453
38.530648,196,54674.502932
28.969799,60,54682.807622
32.141773,45,54689.612826
-16.907807,34,54695.316333
29.998168,254,54723.035484
33.306016,68,54732.442802
31.810881,53,54740.048355
31.789887,108,54753.15821
25.347369,50,54760.462647
-15.715419,7,54763.464382
30.231356,74,54773.17064
31.193887,69,54782.376536
34.101224,114,54796.086643
36.576581,134,54811.796285
31.20997,73,54821.402403
27.835107,39,54827.606344
31.155245,133,54843.217387
-29.007832,44,54849.920582
32.112193,37,54855.924366
30.434545,32,54861.728383
30.272704,26,54866.629966
30.716937,75,54876.435583
32.168676,126,54891.345157
33.518144,108,54904.453593
22.66258,208,54927.57311
32.70437,171,54946.986218
33.805967,87,54957.994115
33.779608,71,54967.400023
32.186596,93,54979.008819
33.93642,118,54993.117521
31.986066,69,55002.322307
32.647851,98,55014.431476
37.940117,100,55026.739085
41.003103,182,55047.250302
25.293404,95,55059.058109
30.524245,259,55087.275958
-17.195058,36,55093.179153
28.915613,42,55099.684806
-16.189982,8,55102.786335
-17.72107,21,55107.188769
30.36467,59,55115.394671
28.758396,185,55136.208423
26.664826,104,55148.916485
28.569046,48,55156.020836
20.237754,142,55172.533626
31.741906,154,55190.242713
29.979807,64,55198.948606
38.045323,161,55217.364927
34.470297,44,55224.069592
35.561112,150,55241.380064
39.152461,132,55256.891013
29.792185,35,55262.694181
29.262763,70,55271.999476
-14.77556,19,55276.202778
35.948683,147,55293.514627
-15.920072,7,55296.51546
33.770957,66,55305.72171
33.734342,110,55319.029082
36.204678,159,55337.241742
37.670462,157,55355.25331
-23.941902,49,55362.458857
31.107012,89,55373.666975
21.265374,127,55388.67507
26.063628,94,55400.386048
25.807249,113,55413.99287
27.899278,95,55425.798775
34.728388,59,55434.005601
30.825874,164,55452.720683
29.367222,53,55460.325626
38.973717,180,55480.63938
41.80369,183,55501.251895
28.585666,70,55510.557443
26.415853,87,55521.565732
-54.950605,500,55573.899358
-15.48605,6,55576.800705
30.761546,40,55583.104288
37.865936,122,55597.613239
30.608624,140,55613.923489
24.363133,92,55625.432792
-24.418818,121,55639.841971
29.468442,210,55663.155959
31.108629,46,55670.060388
31.838742,120,55684.36988
28.634647,127,55699.378497
-20.010709,47,55706.386564
35.318532,133,55721.994314
33.151272,120,55736.305064
39.380231,221,55760.719803
36.846627,145,55777.530954
30.640781,89,55788.740495
33.153048,120,55803.051838
32.255302,120,55817.341828
29.051647,92,55829.151371
30.324335,116,55843.060392
29.340416,145,55859.876288
32.863722,45,55866.684076
35.773035,138,55882.80108
36.33985,126,55897.721306
31.375221,25,55902.525795
-18.274993,11,55905.929502
20.366418,132,55921.440331
35.717822,201,55943.855649
-20.132132,27,55948.860173
-20.416993,23,55953.462972
31.565039,116,55967.371505
39.645238,115,55981.180025
33.835021,69,55990.386488
31.024787,75,56000.192764
29.187106,124,56014.902999
32.133269,44,56021.607611
32.817448,38,56027.71279
27.265934,57,56035.719779
37.732891,135,56051.530757
36.008089,198,56073.626842
-17.280444,15,56077.429268
32.010331,118,56091.539225
34.592854,132,56107.05183
37.65223,132,56122.559476
36.015455,195,56144.373595
-21.453778,32,56150.17916
36.490189,85,56160.986576
33.153119,59,56169.192364
31.275521,35,56174.997018
-19.831996,27,56180.001236
32.601987,87,56191.009007
27.060148,41,56197.414327
29.890085,24,56202.119022
33.417687,151,56219.530965
-17.54724,11,56222.933824
28.938629,59,56231.141151
36.729217,153,56248.762993
37.632931,185,56269.576983
29.240641,63,56278.184353
34.528723,182,56298.698366
38.792422,116,56312.608516
35.134723,284,56343.329672
30.288082,119,56357.519996
40.530887,151,56374.933433
31.878135,69,56384.138557
39.170115,201,56406.554955
36.755658,81,56416.962173
33.761315,128,56432.07419
39.243956,117,56446.084228
35.516726,152,56463.597833
33.370079,175,56483.411572
31.393529,39,56489.617131
29.539219,52,56497.122932
24.685518,172,56516.636184
36.994141,126,56531.545388
20.160673,183,56552.159637
34.163299,201,56574.874166
31.658831,39,56581.079121
35.242903,110,56594.389276
-18.343223,17,56598.391921
31.359202,69,56607.60153
32.643174,72,56617.106539
29.531063,58,56625.513328
30.804021,167,56644.526688
24.310023,91,56655.914509
25.430743,87,56666.922282
27.6791,198,56689.037601
34.821392,125,56703.846712
34.804088,79,56714.054437
27.316809,33,56719.959131
39.652186,133,56735.571615
32.61515,149,56752.783972
33.802685,60,56761.090333
32.217744,67,56770.098497
33.525115,76,56780.005132
28.4572,65,56788.812574
27.524413,80,56799.117779
30.091881,131,56814.509748
19.97239,130,56829.816018
30.343439,78,56839.923698
25.932472,196,56861.838004
27.657682,44,56868.543255
41.917699,187,56889.856544
31.277,42,56896.359675
26.305699,178,56916.472703
29.560854,77,56926.480406
39.369883,189,56947.694272
33.932712,224,56972.40997
36.265331,120,56986.719101
24.59504,217,57010.734451
-19.522477,24,57015.438033
27.827599,46,57022.342287
30.613453,79,57032.54805
30.856,118,57046.658953
22.355194,181,57067.071206
13.177382,131,57082.481099
37.281105,154,57100.192153
28.208957,127,57115.201981
32.640664,83,57125.810301
-18.258401,17,57130.113335
31.183356,156,57148.025287
29.126849,92,57159.532686
30.994698,34,57165.235905
22.819076,142,57181.747525
37.504192,194,57203.463048
37.624582,129,57218.672294
25.198773,121,57233.081457
31.677501,62,57241.587908
29.700745,36,57247.491837
25.300553,156,57265.403659
31.592163,75,57275.208861
27.159974,107,57288.217872
33.013343,241,57314.63476
29.051303,215,57338.452618
31.090552,99,57350.658803
31.021775,63,57359.264001
28.514978,105,57372.073532
31.19923,145,57388.885286
25.639142,54,57396.592216
29.617649,276,57426.510386
39.91684,221,57450.925843
30.824245,109,57464.134486
-18.926701,23,57468.737493
35.813127,176,57488.64997
33.135738,193,57510.26645
-17.371727,89,57521.473768
29.536528,116,57535.382509
31.171731,39,57541.586662
37.395821,102,57554.09507
32.718919,51,57561.500617
-19.792493,35,57567.605862
29.188438,104,57580.313253
37.400649,140,57596.624662
35.069371,123,57611.234403
-22.219457,31,57616.63933
-20.285632,76,57626.550833
39.39137,180,57646.865083
-15.972697,34,57652.568403
-15.885042,7,57655.569817
30.523594,112,57669.07877
28.44174,58,57677.184649
32.159059,127,57692.194926
32.881561,66,57701.701876
-20.723219,32,57707.204577
-29.94679,500,57759.541084
27.4863,35,57765.344694
31.930829,100,57778.25271
28.945435,58,57786.357971
-23.862564,168,57805.471353
-16.795957,6,57808.37174
35.334393,154,57826.082772
22.71341,205,57848.901464
36.194146,68,57858.006854
-16.461394,9,57861.208875
39.127758,170,57880.522721
-18.234681,18,57884.625181
19.576934,163,57903.235543
-21.534835,37,57909.240033
-9.224043,148,57926.351306
31.18075,91,57937.758143
32.212686,117,57951.76824
33.846187,62,57960.272662
34.451299,193,57981.888226
32.292691,99,57994.09533
32.790306,55,58002.500073
-21.197368,241,58028.916325
25.815354,100,58041.225992
26.79647,61,58049.632681
32.027427,123,58064.240991
33.520359,67,58073.24711
37.225809,172,58092.760355
34.637362,181,58113.177888
33.440085,63,58121.785562
30.246182,71,58131.196779
31.184002,143,58147.814555
-15.783219,7,58150.817673
30.204406,130,58166.129985
25.109305,110,58179.444247
23.895348,150,58196.765326
25.38799,167,58215.782405
29.729621,79,58225.988869
-31.215732,127,58240.998759
35.123166,69,58250.205683
27.107604,205,58273.018348
22.797391,128,58288.129227
30.848902,46,58295.034284
32.727255,65,58303.839566
27.161051,210,58327.156111
35.045757,141,58343.566449
36.765744,89,58354.775078
29.102469,63,58363.379179
29.724143,72,58372.888271
32.739517,97,58385.197189
35.04717,209,58408.414938
-16.538131,10,58411.718289
31.646349,112,58425.22875
30.165387,54,58432.934236
31.040782,50,58440.237303
23.910538,196,58462.150381
33.391907,66,58471.056929
31.871077,65,58479.862219
30.407565,102,58492.371702
30.75234,68,58501.478651
19.985168,128,58516.588598
29.811662,42,58523.093081
27.793147,115,58536.903316
25.82128,82,58547.411844
34.456695,190,58568.723264
32.633855,48,58575.8268
-17.158356,22,58580.329292
35.065373,167,58599.342444
29.082981,68,58608.448114
-16.642721,232,58633.966159
24.565278,213,58657.584966
34.927358,109,58670.793997
38.445357,122,58685.303219
31.135893,65,58694.11067
28.399164,80,58704.398043
32.042099,126,58719.311882
31.324874,132,58734.830684
30.229261,72,58744.34017
37.273133,195,58766.165024
-17.031503,9,58769.370184
35.069602,160,58787.698744
22.920877,111,58801.115508
31.31241,43,58807.726242
33.687698,151,58825.151318
11.561956,154,58842.873536
32.516066,51,58850.282461
32.046121,84,58860.997977
32.344144,94,58872.706636
31.034797,37,58878.712013
30.56454,94,58890.421374
29.305091,42,58896.926386
27.666131,42,58903.431837
39.148058,123,58918.021846
30.861314,200,58940.337574
37.079256,151,58957.750232
34.031122,199,58979.965377
24.787565,78,58990.073473
30.895662,94,59001.783964
35.399482,155,59019.596554
28.585963,79,59030.103308
32.341565,55,59037.909108
32.487928,101,59050.621238
32.406373,166,59069.534111
-23.928291,47,59076.838737
30.133805,83,59087.446106
33.193845,115,59101.255317
34.62531,107,59114.265168
-16.202659,3,59116.8675
27.579776,90,59128.175936
-16.719067,7,59131.178635
32.155247,66,59140.065436
33.745041,194,59161.779465
29.568559,75,59171.586582
41.938723,185,59192.401282
36.141064,190,59213.716123
39.2077,189,59234.931069
33.591142,66,59243.83762
39.675219,209,59267.052099
32.724039,91,59278.460591
29.980751,42,59284.964954
-15.905821,8,59288.06796
31.280889,65,59296.873894
32.056962,64,59305.581406
39.557034,129,59320.791593
34.874038,126,59335.702876
37.18144,96,59347.615433
30.694192,121,59362.031226
30.80088,45,59368.835833
26.586545,97,59380.8528
39.793328,159,59399.073075
24.719519,206,59421.995798
37.94161,208,59445.420587
22.29002,140,59461.716634
27.957019,131,59477.138084
-17.508478,14,59480.840812
32.197435,130,59496.161585
-15.653124,6,59499.064858
33.263947,203,59521.693304
26.928701,42,59528.199863
32.805997,94,59539.911478
30.35944,141,59556.327906
28.87107,57,59564.334826
35.522981,171,59583.747066
34.644254,184,59604.461263
36.274691,178,59624.573858
32.77268,129,59639.784809
31.349014,111,59653.494591
37.736768,153,59671.107449
31.704317,155,59688.91924
28.097069,57,59696.92419
31.220397,49,59704.130844
24.811507,46,59711.016298
32.946368,102,59723.525033
33.275121,65,59732.332684
31.205022,35,59738.13617
28.907814,161,59756.548715
29.870248,114,59770.259264
32.660759,148,59787.371388
-17.884603,216,59811.287621
29.736208,87,59822.294817
30.500812,58,59830.40129
35.913385,182,59850.91509
30.542361,36,59856.820165
29.237168,116,59870.729575
-16.036312,18,59874.833013
28.72121,66,59883.738459
24.040545,295,59915.561551
31.224435,43,59922.466054
30.623746,86,59933.375506
33.675184,81,59943.782342
29.602805,73,59953.369835
29.250459,145,59970.162937
30.610074,25,59974.965874
26.901931,61,59983.381769
34.565286,70,59992.693954
41.854712,216,60016.618679
32.177483,114,60030.329058
33.306137,80,60040.637198
32.077714,82,60051.142882
30.975353,67,60060.151366
36.324032,89,60071.359727
28.459502,78,60081.467814
37.691828,192,60102.982747
17.419003,173,60122.595834
35.275206,125,60137.407049
28.60027,91,60148.812882
32.166922,90,60160.120363
-10.490623,330,60195.444223
-19.844362,23,60200.348793
35.818421,91,60211.755112
31.178428,98,60223.862753
38.600039,166,60242.774658
38.302907,128,60258.185111
-23.254726,47,60265.188618
34.033186,159,60283.401661
38.726807,122,60297.910784
36.55217,94,60309.920154
23.115534,52,60317.423338
28.468941,178,60337.537349
34.215734,125,60352.346564
32.392146,70,60361.653459
27.175421,48,60368.758809
32.194957,94,60380.466577
30.909755,118,60394.574893
-15.711306,7,60397.576403
36.595532,82,60408.083219
32.484031,66,60417.288963
28.851234,41,60423.693537
29.506292,115,60437.504798
38.658264,144,60454.21466
36.756598,150,60471.525005
27.46704,169,60490.735695
28.604404,84,60501.442762
27.07662,100,60513.75262
33.313311,63,60522.358131
31.70402,46,60529.263468
-17.277273,7,60532.265389
23.615578,98,60544.374165
28.171714,163,60562.986613
29.342926,104,60575.695784
37.798443,160,60594.006438
25.739306,54,60601.711984
30.991774,23,60606.316546
31.487289,23,60610.919085
24.560407,146,60627.830501
32.910693,217,60652.146146
33.492126,174,60671.859735
30.861859,127,60686.868833
33.736004,97,60698.876674
28.908712,171,60718.288865
34.45759,160,60736.602424
34.224394,68,60745.707191
30.464952,42,60752.210704
31.676123,79,60762.416976
34.167888,72,60771.923447
-15.786468,8,60775.026017
28.579009,56,60782.930943
28.972727,53,60790.53799
-18.884192,19,60794.7407
27.425098,74,60804.447882
-16.418502,10,60807.749574
-16.849888,13,60811.352368
37.691282,140,60827.963025
17.115372,110,60841.273289
27.852744,123,60855.882106
31.624883,51,60863.286445
-21.399158,79,60873.493252
29.041395,89,60884.703139
35.24771,107,60897.715359
26.082256,78,60907.826029
22.327062,136,60924.038126
33.661374,102,60936.552683
37.403257,91,60947.965532
26.926899,71,60957.377803
38.251178,103,60969.98801
34.885158,177,60990.004754
32.925326,71,60999.415048
23.620584,57,61007.421633
36.519628,115,61021.231241
28.285982,152,61038.740172
35.293042,117,61052.751513
-26.087092,171,61072.163667
26.32777,75,61081.970707
-23.094379,99,61094.178172
36.679934,135,61109.986797
-15.942275,8,61113.089674
36.431435,187,61134.104121
20.582631,309,61167.325366
-15.280111,36,61173.529688
31.447316,46,61180.43386
-17.175441,15,61184.235862
-20.429235,190,61205.549911
-19.028062,20,61209.851452
-16.107261,10,61213.153008
34.020036,66,61222.662252
32.868658,67,61231.668844
28.927318,180,61251.982168
-16.711767,31,61257.386504
36.325284,83,61267.99337
-32.140086,158,61286.105933
-18.616958,19,61290.308313
33.187314,53,61297.91471
30.720951,79,61308.120078
35.435935,159,61326.330939
32.491499,205,61349.145696
32.851551,49,61356.350805
34.155882,131,61371.760918
31.402559,137,61387.771843
38.235965,146,61404.682902
35.84888,76,61414.887468
30.434758,34,61420.591861
23.475975,134,61436.300883
-60.358073,500,61488.934508
27.457252,194,61510.647368
38.08465,187,61531.660893
34.475715,92,61543.167627
25.345685,201,61565.582337
24.646117,96,61577.490124
35.312661,113,61591.098597
35.732051,163,61609.716637
-18.926614,27,61614.71563
-18.390939,230,61640.031628
24.665423,168,61659.142869
-26.900906,124,61673.852423
34.270945,142,61690.363838
30.815231,78,61700.471542
35.136246,100,61712.77733
34.564012,68,61721.884029
33.074571,73,61731.491029
38.968758,132,61746.999305
27.653636,183,61767.614237
30.660884,24,61772.317275
28.971456,35,61778.12048
34.835428,71,61787.52674
31.965685,86,61798.432369
35.267859,99,61810.641016
-16.897566,19,61814.841449
26.901871,65,61823.647295
30.347197,219,61847.863776
38.985425,122,61862.372589
29.984201,101,61874.781714
28.911543,67,61883.787691
-17.30868,5,61886.589094
26.080387,72,61896.096207
-16.673335,14,61899.798664
27.489242,111,61913.208044
33.344779,53,61920.81231
26.01677,58,61928.917553
33.42985,80,61939.223938
32.748185,139,61955.434381
26.606072,109,61968.642895
31.714332,85,61979.447867
32.117036,38,61985.552769
33.489486,61,61993.956751
25.6875,71,62003.363323
31.205534,83,62013.969813
35.815811,98,62026.077977
29.114144,93,62037.684617
31.072003,24,62042.387129
33.146336,102,62054.896385
-22.375246,147,62071.906862
-19.493476,22,62076.411066
-18.181564,20,62080.71432
33.814688,128,62095.822832
31.447683,89,62107.030747
27.737917,85,62117.837027
28.162823,43,62124.441934
39.443354,115,62138.250424
25.011492,118,62152.359348
36.37919,244,62179.075522
31.793656,100,62191.384337
32.891929,51,62199.089169
-21.201623,128,62214.199522
39.893474,161,62232.611454
32.007442,122,62247.119692
27.389128,70,62256.426451
30.037344,26,62261.33021
35.59088,207,62284.349074
35.158153,105,62297.155978
34.059398,78,62307.261436
20.08449,168,62326.373203
27.762933,102,62338.880625
27.772516,83,62349.488605
32.592765,85,62360.29327
29.309475,30,62365.598342
25.192815,50,62372.901309
31.98144,69,62382.108372
17.214985,252,62409.626659
28.919713,64,62418.33159
32.289949,67,62427.336296
37.633617,167,62446.34948
18.03672,235,62472.165151
31.774898,111,62485.574979
33.921628,76,62495.481056
27.906709,84,62506.16969
28.550513,55,62513.975937
29.854925,76,62523.883641
33.860129,124,62538.59445
32.888011,202,62561.1206
37.360389,171,62580.533329
33.820042,109,62593.742683
28.934428,67,62602.749556
25.302601,48,62609.855528
-19.700191,173,62629.471698
23.947746,155,62647.28141
32.131207,61,62655.687207
33.015484,65,62664.794049
32.04482,115,62678.604489
31.473111,49,62685.81017
34.001524,107,62698.81916
-16.509762,9,62702.022315
37.847368,131,62717.432663
30.833481,62,62725.937986
33.116221,91,62737.3474
31.094963,96,62749.236205
38.963751,159,62767.748673
29.457682,91,62779.157264
34.003914,67,62788.164623
30.003466,67,62797.170585
24.981176,96,62809.080662
33.896698,90,62820.389696
-18.369846,17,62824.395781
-20.047737,25,62829.200187
23.314566,109,62842.710263
39.993378,145,62859.522879
37.861114,103,62872.131459
31.98313,50,62879.436855
36.937623,133,62895.047072
32.175195,221,62919.462191
32.395705,128,62934.571882
29.917851,78,62944.679242
33.608804,48,62951.76374
31.172975,93,62963.373887
36.910632,170,62982.687927
32.437581,50,62989.992586
33.108349,142,63006.50369
38.13978,134,63022.214609
32.576717,139,63038.426282
34.815071,145,63055.236962
29.555665,58,63063.342398
-17.325949,17,63067.34578
-28.079535,55,63075.150788
25.369968,51,63082.556682
35.082467,154,63100.269763
32.739133,38,63106.374012
34.160361,119,63120.585431
33.26764,67,63129.591735
32.194851,218,63153.709142
29.861176,139,63169.919037
32.017432,155,63187.731121
36.971497,124,63202.743483
26.264185,97,63214.75249
34.286264,89,63225.960466
36.262086,187,63246.965141
28.713943,77,63256.978406
33.587815,52,63264.487704
33.21911,113,63278.105858
33.489547,153,63295.72818
-24.284768,59,63303.942142
-34.29706,161,63322.357665
33.425169,45,63329.167001
-18.305848,29,63334.374287
29.646542,191,63355.799796
32.432263,50,63363.107844
34.982548,138,63379.228201
33.6307,56,63387.13796
33.165725,88,63398.757329
34.726972,116,63412.67907
32.381174,166,63431.601213
-16.767272,6,63434.505388
28.690695,79,63444.69997
27.148227,178,63464.822407
34.798429,118,63478.939621
32.418971,164,63497.663708
29.901247,126,63512.584073
28.777516,98,63524.70092
33.371931,118,63538.816674
36.368369,149,63556.042277
29.219037,99,63568.257496
29.593281,218,63592.387647
-15.529115,1,63594.790107
31.941364,79,63605.004632
33.75887,135,63620.81912
-16.982066,14,63624.521678
24.911165,46,63631.427888
-16.788551,15,63635.231346
29.456387,54,63642.937706
-56.502874,237,63669.264293
34.720247,109,63682.476035
-25.378339,134,63698.19138
-27.794787,127,63713.203388
3.486497,247,63740.221538
32.911417,94,63751.929029
35.869226,97,63763.938023
29.177387,160,63782.231331
37.738924,119,63796.441436
34.477586,189,63817.65619
28.678462,68,63826.762944
25.068226,82,63837.272784
34.24754,68,63846.380565
33.23666,64,63855.087798
-19.24379,18,63859.191128
36.561373,158,63877.304457
36.982137,197,63899.321899
34.927468,115,63913.431298
33.650841,224,63938.147149
31.486968,54,63945.853168
30.319022,80,63956.161157
35.032354,95,63967.969089
22.718606,134,63983.68007
-15.619225,6,63986.582512
-16.947288,13,63990.185004
23.57721,70,63999.471833
32.984995,127,64014.474098
33.889407,128,64029.584621
33.493275,81,64040.000314
33.21223,205,64062.829565
30.966023,80,64073.14181
-16.669805,26,64078.045374
22.893708,112,64091.561026
24.817016,180,64111.875751
27.716621,75,64121.682818
-15.590781,7,64124.683609
25.946286,143,64141.291842
