global_step,episode,episode_reward,episode_len,success,collision,mean_dist,final_dist
158294,1200,37.165853,133,1,0,4.611292,0.498002
158314,1201,-18.049829,20,0,1,11.006287,10.650979
158406,1202,26.578109,92,1,0,2.432834,0.486083
158677,1203,-38.779491,271,0,1,3.957263,1.196536
158895,1204,28.426465,218,1,0,5.613344,0.480575
158962,1205,30.636693,67,1,0,2.638158,0.491537
159094,1206,37.315622,132,1,0,4.696240,0.497998
159211,1207,28.561002,117,1,0,4.368162,0.472506
159314,1208,36.031913,103,1,0,4.207440,0.481311
159413,1209,35.348463,99,1,0,3.664783,0.460437
159548,1210,28.603193,135,1,0,4.061404,0.497361
159646,1211,32.856341,98,1,0,2.826114,0.470456
159771,1212,29.215217,125,1,0,4.258976,0.447256
159981,1213,35.414640,210,1,0,7.606473,0.485149
160030,1214,28.973809,49,1,0,2.109159,0.479967
160098,1215,35.825566,68,1,0,3.056142,0.435503
160156,1216,32.702657,58,1,0,2.571844,0.457927
160223,1217,31.131500,67,1,0,2.914068,0.465331
160398,1218,-54.499380,175,0,1,2.146615,1.547648
160498,1219,26.177755,100,1,0,3.427677,0.436774
160508,1220,-17.959334,10,0,1,6.521878,6.594569
160574,1221,30.715203,66,1,0,2.569287,0.476956
160764,1222,30.518487,190,1,0,5.944367,0.494116
160795,1223,-16.710471,31,0,1,15.585989,14.607447
160963,1224,33.294873,168,1,0,5.953408,0.492848
161051,1225,36.063568,88,1,0,3.496546,0.467777
161144,1226,33.768675,93,1,0,3.528076,0.474294
161351,1227,34.858801,207,1,0,7.282130,0.490675
161384,1228,-17.042698,33,0,1,3.164260,2.316517
161476,1229,35.074506,92,1,0,3.763659,0.472816
161553,1230,36.198322,77,1,0,3.340747,0.440075
161656,1231,34.338654,103,1,0,3.477199,0.474663
161697,1232,-23.802396,41,0,1,7.419486,7.029615
161703,1233,-17.036087,6,0,1,13.109819,13.169723
161845,1234,32.370885,142,1,0,5.205478,0.430113
161929,1235,29.601475,84,1,0,2.683915,0.498602
161967,1236,28.199336,38,1,0,1.373461,0.488748
162133,1237,37.791471,166,1,0,5.419064,0.491140
162186,1238,25.613238,53,1,0,1.644969,0.481884
162288,1239,33.474555,102,1,0,3.968540,0.459650
162444,1240,35.668750,156,1,0,5.504262,0.483249
162520,1241,33.514886,76,1,0,3.124246,0.493547
162694,1242,26.252075,174,1,0,4.930700,0.487055
162798,1243,29.385190,104,1,0,3.590567,0.491740
162903,1244,34.511187,105,1,0,4.189317,0.443697
163048,1245,36.677540,145,1,0,4.841792,0.494954
163195,1246,29.201311,147,1,0,4.460381,0.492349
163307,1247,38.586030,112,1,0,4.733540,0.478455
163412,1248,33.839317,105,1,0,4.162077,0.482912
163464,1249,31.750616,52,1,0,2.341731,0.475508
163621,1250,30.661541,157,1,0,5.088439,0.480519
163674,1251,32.812909,53,1,0,2.324069,0.437909
163778,1252,-19.335567,104,0,1,2.592011,0.984822
163857,1253,30.673404,79,1,0,2.494317,0.492193
164118,1254,-50.547121,261,0,1,1.803173,1.576008
164279,1255,38.907458,161,1,0,6.283759,0.498261
164296,1256,-17.302095,17,0,1,2.774149,2.426596
164368,1257,28.677379,72,1,0,2.498591,0.496084
164492,1258,31.150396,124,1,0,3.643574,0.494446
164587,1259,36.022744,95,1,0,3.900176,0.452282
164619,1260,-19.284742,32,0,1,13.537523,12.686139
164683,1261,32.598811,64,1,0,1.890905,0.488130
164792,1262,28.514319,109,1,0,3.978319,0.478771
164902,1263,30.417872,110,1,0,4.117423,0.481414
164992,1264,33.018342,90,1,0,3.483839,0.455156
165062,1265,32.879955,70,1,0,2.733380,0.489766
165130,1266,-26.520381,68,0,1,11.047437,10.479080
165257,1267,32.431819,127,1,0,4.098767,0.497443
165425,1268,33.914102,168,1,0,4.680156,0.491247
165542,1269,36.983294,117,1,0,3.791097,0.480974
165752,1270,16.838162,210,1,0,4.719611,0.499223
165849,1271,26.702970,97,1,0,3.166451,0.495825
165951,1272,-21.672432,102,0,1,2.438027,1.400312
166104,1273,-30.731804,153,0,1,2.151635,1.000545
166344,1274,-42.041963,240,0,1,2.994220,1.244583
166427,1275,34.711022,83,1,0,3.462511,0.466774
166461,1276,32.049147,34,1,0,1.620753,0.494364
166548,1277,36.815937,87,1,0,3.584747,0.477823
166687,1278,24.308298,139,1,0,3.402668,0.486600
167039,1279,-71.225823,352,0,1,1.246644,1.129632
167194,1280,28.198819,155,1,0,5.414523,0.446284
167344,1281,28.248688,150,1,0,4.511771,0.473676
167414,1282,29.784814,70,1,0,2.933494,0.493608
167459,1283,-23.780660,45,0,1,5.232454,4.436192
167560,1284,26.423744,101,1,0,3.137644,0.469807
167800,1285,-34.514050,240,0,1,3.739707,1.051437
167858,1286,28.211712,58,1,0,1.798683,0.495220
167868,1287,-17.310701,10,0,1,6.465685,6.482159
167983,1288,32.663825,115,1,0,4.649692,0.496594
168070,1289,33.177935,87,1,0,3.662667,0.481737
168180,1290,30.844628,110,1,0,4.200270,0.468428
168307,1291,35.820429,127,1,0,3.614144,0.498821
168424,1292,-20.049606,117,0,1,4.753932,2.676677
168450,1293,30.863946,26,1,0,1.279303,0.471653
168558,1294,33.259464,108,1,0,3.908434,0.493351
168652,1295,34.903537,94,1,0,3.884096,0.444678
168772,1296,17.446026,120,1,0,2.332745,0.494755
168909,1297,39.776153,137,1,0,5.224800,0.496041
169035,1298,39.058420,126,1,0,5.208787,0.492788
169130,1299,33.555632,95,1,0,4.024516,0.465984
169173,1300,-24.593720,43,0,1,6.104973,5.932874
169261,1301,34.956291,88,1,0,3.754183,0.456292
169337,1302,37.183453,76,1,0,3.321444,0.437295
169428,1303,23.218668,91,1,0,1.702075,0.472865
169656,1304,43.741173,228,1,0,8.346546,0.499587
169827,1305,32.764677,171,1,0,5.193393,0.465094
169973,1306,34.834719,146,1,0,5.543249,0.486293
170020,1307,30.102852,47,1,0,1.953932,0.441938
170066,1308,29.092706,46,1,0,1.989385,0.448680
170088,1309,-18.404457,22,0,1,10.854523,10.301907
170168,1310,33.688531,80,1,0,3.141500,0.463609
170233,1311,28.186929,65,1,0,2.598022,0.469302
170465,1312,33.579815,232,1,0,7.078103,0.494294
170518,1313,-26.497383,53,0,1,6.928717,6.830254
170542,1314,-17.686301,24,0,1,12.495889,12.111028
170820,1315,-68.901350,278,0,1,3.424469,3.585823
170971,1316,21.905258,151,1,0,4.195507,0.485756
171009,1317,31.607703,38,1,0,1.782040,0.471683
171123,1318,31.052861,114,1,0,3.590394,0.444530
171279,1319,38.486257,156,1,0,5.501991,0.469222
171383,1320,34.529792,104,1,0,3.556974,0.496411
171535,1321,12.329991,152,1,0,2.687353,0.471579
171557,1322,-14.619757,22,0,1,1.859714,1.146957
171723,1323,39.700063,166,1,0,6.504583,0.492629
171741,1324,-18.837063,18,0,1,2.606436,2.467616
171844,1325,31.848929,103,1,0,3.787254,0.482689
172099,1326,15.850123,255,1,0,3.955971,0.478067
172153,1327,33.364737,54,1,0,2.369291,0.469780
172197,1328,31.186359,44,1,0,1.991502,0.443781
172325,1329,-16.494229,128,0,1,4.441545,1.198575
172442,1330,28.594640,117,1,0,3.385838,0.499996
172470,1331,-16.442054,28,0,1,14.346477,13.480392
172522,1332,32.142539,52,1,0,2.319657,0.487018
172875,1333,-15.340826,353,1,0,3.024453,0.478128
173153,1334,27.496123,278,1,0,5.461020,0.456399
173272,1335,27.837511,119,1,0,3.580131,0.443808
173435,1336,37.164924,163,1,0,6.315653,0.472024
173501,1337,28.389263,66,1,0,2.696320,0.476049
173534,1338,-16.269127,33,0,1,7.351984,6.298427
173601,1339,31.641034,67,1,0,2.871629,0.449659
173734,1340,34.753455,133,1,0,3.790042,0.488980
173896,1341,17.452095,162,1,0,3.572254,0.449811
174104,1342,34.875248,208,1,0,6.972810,0.463542
174243,1343,38.025684,139,1,0,5.660203,0.452628
174374,1344,33.648899,131,1,0,3.977755,0.473464
174533,1345,32.362085,159,1,0,4.991080,0.490569
174693,1346,40.265310,160,1,0,6.015151,0.438815
174800,1347,39.243198,107,1,0,4.305329,0.476446
174844,1348,-15.776382,44,0,1,2.001750,0.886812
174894,1349,28.906755,50,1,0,2.150028,0.461389
175078,1350,34.915745,184,1,0,7.114945,0.432649
175308,1351,44.290323,230,1,0,8.309731,0.485899
175490,1352,37.748077,182,1,0,5.183228,0.485210
175679,1353,-35.910774,189,0,1,3.225360,1.415855
175724,1354,31.719784,45,1,0,1.839880,0.476724
175835,1355,38.424618,111,1,0,4.653259,0.480370
175970,1356,-28.468846,135,0,1,2.438554,1.616156
176006,1357,30.566314,36,1,0,1.496009,0.478548
176103,1358,27.049545,97,1,0,2.147989,0.498359
176386,1359,20.706258,283,1,0,6.502890,0.456121
176466,1360,34.073851,80,1,0,3.400408,0.458301
176621,1361,38.523794,155,1,0,5.939525,0.492796
176699,1362,29.416652,78,1,0,3.213369,0.482424
176794,1363,32.466168,95,1,0,4.011473,0.496143
176824,1364,-20.024705,30,0,1,4.309055,3.520507
176969,1365,32.078735,145,1,0,5.495705,0.497042
177116,1366,28.390908,147,1,0,5.247925,0.448689
177255,1367,36.879824,139,1,0,4.924209,0.490031
177447,1368,34.886797,192,1,0,6.642221,0.488179
177533,1369,-22.887913,86,0,1,3.477204,2.493125
177601,1370,28.994204,68,1,0,2.442245,0.465743
177608,1371,-17.126427,7,0,1,12.372841,12.438197
177617,1372,-16.830252,9,0,1,15.907730,16.020633
177826,1373,30.597000,209,1,0,7.253637,0.472494
178009,1374,30.255471,183,1,0,5.522458,0.483506
178092,1375,34.737209,83,1,0,3.504675,0.437652
178161,1376,28.367578,69,1,0,1.661537,0.494071
178198,1377,-17.903512,37,0,1,9.971992,8.895711
178302,1378,30.581039,104,1,0,3.687066,0.453420
178415,1379,32.095092,113,1,0,4.072123,0.486612
178488,1380,30.665440,73,1,0,2.526117,0.487062
178502,1381,-17.062927,14,0,1,2.188447,1.799933
178583,1382,34.391132,81,1,0,3.505148,0.490481
178656,1383,31.672056,73,1,0,2.955294,0.435510
178709,1384,33.963344,53,1,0,2.444238,0.428203
178841,1385,37.809152,132,1,0,5.122441,0.473572
178856,1386,-18.116889,15,0,1,4.957073,4.787821
178912,1387,32.002777,56,1,0,2.118777,0.456291
179153,1388,27.702150,241,1,0,7.486235,0.481914
179251,1389,36.088068,98,1,0,3.800628,0.443148
179300,1390,30.801010,49,1,0,2.135959,0.466928
179381,1391,29.205125,81,1,0,2.494358,0.491228
179391,1392,-17.072690,10,0,1,8.065396,8.129538
179419,1393,30.008573,28,1,0,1.417147,0.451887
179625,1394,-16.637961,206,0,1,8.067479,2.267739
179668,1395,25.938308,43,1,0,1.687916,0.476781
179852,1396,-10.791216,184,0,1,6.482926,1.120084
179952,1397,22.667893,100,1,0,3.009420,0.472560
180073,1398,21.958323,121,1,0,2.853484,0.476888
180212,1399,37.606380,139,1,0,5.566583,0.485954
180269,1400,27.057831,57,1,0,2.195802,0.498606
180364,1401,31.912445,95,1,0,3.624848,0.494679
180501,1402,40.234421,137,1,0,5.347260,0.469286
180557,1403,32.301980,56,1,0,2.424663,0.496347
180762,1404,35.709801,205,1,0,6.668478,0.464353
180837,1405,29.667872,75,1,0,3.148201,0.497861
180894,1406,-25.338794,57,0,1,6.419277,6.000075
180951,1407,32.061217,57,1,0,2.348785,0.444619
181013,1408,31.235159,62,1,0,2.725791,0.467810
181114,1409,30.714737,101,1,0,3.649149,0.439107
181279,1410,40.596936,165,1,0,6.346366,0.457526
181332,1411,28.747381,53,1,0,2.318163,0.492109
181477,1412,32.619243,145,1,0,4.850404,0.494322
181553,1413,-19.461630,76,0,1,2.680693,1.275954
181664,1414,36.835068,111,1,0,4.523638,0.441023
181689,1415,-16.285927,25,0,1,3.626052,2.876822
181808,1416,32.539918,119,1,0,3.915462,0.488890
181917,1417,31.992254,109,1,0,4.069538,0.448422
182094,1418,20.487366,177,1,0,3.589409,0.491203
182258,1419,-43.322927,164,0,1,2.374264,2.262525
182335,1420,32.976156,77,1,0,2.511834,0.498659
182376,1421,29.845708,41,1,0,1.878365,0.460050
182433,1422,28.225495,57,1,0,2.242537,0.468232
182516,1423,31.614175,83,1,0,3.084180,0.463274
182697,1424,40.607113,181,1,0,6.141200,0.493273
182742,1425,-24.038510,45,0,1,7.421968,7.058282
182799,1426,30.030064,57,1,0,1.799537,0.499676
183083,1427,28.408789,284,1,0,4.965776,0.493000
183294,1428,23.284302,211,1,0,4.865945,0.484774
183406,1429,32.008776,112,1,0,3.947678,0.490020
183490,1430,34.163044,84,1,0,3.354008,0.480371
183624,1431,32.034738,134,1,0,5.069057,0.487068
183679,1432,34.243664,55,1,0,2.515348,0.443944
183818,1433,36.209328,139,1,0,4.821306,0.461838
183970,1434,39.873678,152,1,0,5.888290,0.463256
184000,1435,-19.787258,30,0,1,5.959355,5.501426
184095,1436,32.689580,95,1,0,3.907788,0.464252
184114,1437,-17.558818,19,0,1,8.873628,8.424693
184222,1438,31.918708,108,1,0,4.094758,0.470615
184409,1439,32.585714,187,1,0,6.118735,0.453133
184477,1440,32.662193,68,1,0,2.903225,0.472012
184542,1441,27.774908,65,1,0,2.558573,0.443632
184612,1442,32.390231,70,1,0,2.869400,0.449210
184733,1443,33.145038,121,1,0,4.303788,0.480249
185233,1444,-54.743162,500,0,0,2.741471,2.724861
185453,1445,-30.084653,220,0,1,8.358429,6.889301
185536,1446,24.336046,83,1,0,1.945761,0.489369
185590,1447,33.994974,54,1,0,2.517957,0.464737
185683,1448,34.846401,93,1,0,3.006790,0.492103
185856,1449,38.044037,173,1,0,6.657524,0.452510
185979,1450,-23.154886,123,0,1,4.082962,2.235677
186062,1451,31.821584,83,1,0,2.303762,0.482698
186162,1452,37.477661,100,1,0,4.210186,0.485140
186320,1453,31.139546,158,1,0,4.968619,0.483307
186531,1454,39.945385,211,1,0,6.355927,0.498392
186633,1455,36.615048,102,1,0,4.246730,0.459982
186660,1456,-16.027798,27,0,1,7.295868,6.397620
186790,1457,38.513245,130,1,0,5.101878,0.488882
186903,1458,35.145878,113,1,0,4.568032,0.460174
186927,1459,-18.988128,24,0,1,5.942215,5.580973
187021,1460,35.504976,94,1,0,3.480981,0.451862
187072,1461,28.749025,51,1,0,2.068209,0.475562
187191,1462,33.715399,119,1,0,3.728232,0.499609
187288,1463,35.579323,97,1,0,3.682299,0.452610
187306,1464,-18.183306,18,0,1,9.297454,9.168628
187369,1465,31.709776,63,1,0,2.790715,0.484745
187413,1466,31.865649,44,1,0,2.138189,0.466642
187555,1467,33.356593,142,1,0,4.547166,0.457028
187688,1468,30.284995,133,1,0,4.586162,0.473334
187744,1469,-22.778187,56,0,1,7.180268,6.530545
187956,1470,29.036023,212,1,0,5.927402,0.463584
188021,1471,28.563001,65,1,0,2.477416,0.429827
188138,1472,28.790949,117,1,0,4.104179,0.463953
188222,1473,31.669955,84,1,0,3.323816,0.484401
188262,1474,26.817832,40,1,0,1.599694,0.497387
188310,1475,27.643188,48,1,0,1.952708,0.464285
188623,1476,12.961528,313,1,0,5.035778,0.458879
188660,1477,27.540207,37,1,0,1.496081,0.440526
188800,1478,21.304434,140,1,0,3.499557,0.490174
188908,1479,36.793976,108,1,0,4.449397,0.487069
189045,1480,40.337750,137,1,0,5.449726,0.443811
189172,1481,32.936362,127,1,0,4.754408,0.480956
189311,1482,-18.823131,139,0,1,3.533533,0.987560
189502,1483,37.030610,191,1,0,6.618977,0.483042
189624,1484,-38.777292,122,0,1,8.652745,8.258200
189769,1485,32.601031,145,1,0,4.586504,0.476274
189858,1486,33.460110,89,1,0,3.286263,0.471542
189915,1487,-23.018235,57,0,1,12.051217,11.942362
189944,1488,-18.108329,29,0,1,12.435349,11.953007
189953,1489,-16.609969,9,0,1,6.261645,6.094375
189988,1490,-20.279787,35,0,1,7.174004,6.951740
190027,1491,-20.242424,39,0,1,8.401403,8.216341
190139,1492,-21.733145,112,0,1,2.845937,1.596867
190309,1493,-24.067254,170,0,1,8.663281,6.950244
190403,1494,31.250775,94,1,0,3.739527,0.457536
190629,1495,37.714785,226,1,0,7.176484,0.493901
190812,1496,32.693610,183,1,0,4.814440,0.493872
190948,1497,20.288339,136,1,0,2.065035,0.441679
191059,1498,34.150970,111,1,0,4.550582,0.425907
191141,1499,34.931090,82,1,0,3.503629,0.446468
191179,1500,31.799581,38,1,0,1.749667,0.433761
191240,1501,-13.716013,61,0,1,4.350824,2.274703
191374,1502,36.125263,134,1,0,4.984616,0.467663
191581,1503,37.076330,207,1,0,6.493731,0.494371
191862,1504,-13.675440,281,0,1,7.062910,0.872768
192094,1505,38.957829,232,1,0,6.760055,0.499056
192256,1506,40.315442,162,1,0,6.344891,0.452372
192313,1507,33.471212,57,1,0,2.517548,0.433769
192472,1508,33.663259,159,1,0,5.089108,0.478526
192556,1509,36.373489,84,1,0,3.597367,0.484893
192610,1510,30.167802,54,1,0,2.323445,0.464447
192718,1511,37.704925,108,1,0,4.507551,0.450485
192741,1512,-19.942612,23,0,1,8.619488,8.523328
192785,1513,29.888596,44,1,0,1.592658,0.451558
192949,1514,29.981356,164,1,0,4.457823,0.477535
193229,1515,19.095569,280,1,0,7.100773,0.483022
193382,1516,31.062090,153,1,0,5.580320,0.454243
193488,1517,38.193145,106,1,0,4.458467,0.430580
193645,1518,40.427596,157,1,0,6.017245,0.484996
193761,1519,25.769199,116,1,0,3.491666,0.447098
193779,1520,-18.312282,18,0,1,7.645265,7.352524
193844,1521,-25.731522,65,0,1,7.685741,7.626231
193927,1522,-15.244857,83,0,1,2.779246,1.268105
194163,1523,40.344010,236,1,0,8.430701,0.498085
194299,1524,38.873736,136,1,0,5.484819,0.484598
194381,1525,29.456321,82,1,0,3.031461,0.466076
194501,1526,32.053145,120,1,0,3.989566,0.486194
194553,1527,26.141658,52,1,0,1.955713,0.422215
194648,1528,29.415396,95,1,0,2.890815,0.482132
194842,1529,28.682369,194,1,0,5.982953,0.478175
194939,1530,32.960528,97,1,0,4.014711,0.477062
195036,1531,32.142793,97,1,0,3.860432,0.456713
195083,1532,27.434417,47,1,0,1.692546,0.457394
195126,1533,26.834773,43,1,0,1.700646,0.453689
195150,1534,-18.545984,24,0,1,6.670395,6.755501
195184,1535,-20.699518,34,0,1,11.741283,11.999066
195293,1536,35.101740,109,1,0,4.069613,0.486024
195346,1537,27.299871,53,1,0,1.615097,0.460480
195424,1538,35.864359,78,1,0,3.397411,0.475980
195539,1539,28.309596,115,1,0,2.872131,0.493163
195672,1540,37.380274,133,1,0,4.980566,0.460676
195712,1541,27.950683,40,1,0,1.516751,0.456541
195739,1542,30.415076,27,1,0,1.324807,0.471996
195860,1543,33.457728,121,1,0,4.257229,0.447983
195893,1544,-23.647085,33,0,1,9.474574,8.874972
196003,1545,25.205458,110,1,0,3.221958,0.438543
196041,1546,32.097017,38,1,0,1.829093,0.448683
196172,1547,38.141267,131,1,0,5.289564,0.460472
196357,1548,-9.856657,185,0,1,6.285213,0.889331
196387,1549,-19.512946,30,0,1,8.406777,8.242913
196504,1550,35.574058,117,1,0,4.662819,0.443999
196568,1551,32.993747,64,1,0,2.744671,0.470221
196678,1552,31.036936,110,1,0,4.283328,0.453429
196785,1553,38.159592,107,1,0,4.467384,0.482881
196911,1554,39.164611,126,1,0,5.014768,0.470476
196950,1555,31.897732,39,1,0,1.856697,0.477538
197042,1556,36.885261,92,1,0,3.968466,0.498274
197286,1557,30.517274,244,1,0,6.652100,0.483293
197416,1558,33.719910,130,1,0,4.750341,0.481290
197472,1559,26.884629,56,1,0,2.221292,0.479308
197673,1560,38.252830,201,1,0,6.756061,0.474323
197799,1561,31.103442,126,1,0,4.540679,0.448611
197878,1562,30.766168,79,1,0,3.289356,0.485989
197972,1563,35.592019,94,1,0,3.747873,0.496138
198145,1564,38.394994,173,1,0,6.286861,0.470176
198329,1565,13.855625,184,1,0,2.895739,0.487501
198468,1566,29.484842,139,1,0,4.241796,0.487022
198529,1567,30.640138,61,1,0,1.775886,0.493046
198647,1568,27.482067,118,1,0,3.378717,0.444885
198801,1569,32.352685,154,1,0,5.652111,0.430423
198855,1570,30.029728,54,1,0,2.168741,0.475711
198941,1571,32.525522,86,1,0,3.266196,0.451992
199034,1572,31.293664,93,1,0,3.821576,0.456153
199078,1573,27.731178,44,1,0,1.686187,0.454456
199089,1574,-17.260550,11,0,1,9.698715,9.834596
199194,1575,21.162953,105,1,0,2.301254,0.483651
199414,1576,-8.939738,220,0,1,8.088331,1.111923
199470,1577,27.825395,56,1,0,2.294894,0.494319
199605,1578,26.095632,135,1,0,4.447273,0.494074
199796,1579,25.458173,191,1,0,5.235701,0.490767
199862,1580,31.929672,66,1,0,2.659321,0.425477
199916,1581,34.155143,54,1,0,2.537468,0.471336
199997,1582,34.465348,81,1,0,3.495160,0.474977
200049,1583,28.644312,52,1,0,2.027498,0.498907
200120,1584,33.476547,71,1,0,2.624370,0.495168
200186,1585,32.888746,66,1,0,2.937109,0.463758
200192,1586,-16.478503,6,0,1,11.275282,11.290493
200360,1587,37.015503,168,1,0,6.015772,0.492988
200444,1588,31.249371,84,1,0,3.381435,0.438189
200647,1589,39.331042,203,1,0,7.656663,0.460052
200723,1590,32.365865,76,1,0,3.233762,0.492353
200827,1591,37.318180,104,1,0,4.403473,0.438663
200875,1592,27.411000,48,1,0,1.977222,0.497384
200887,1593,-17.386811,12,0,1,7.133542,6.927479
201084,1594,27.778390,197,1,0,5.394189,0.442747
201088,1595,-16.396728,4,0,1,15.229472,15.268669
201101,1596,-17.503358,13,0,1,11.972223,12.107162
201142,1597,29.419896,41,1,0,1.925210,0.492136
201243,1598,-31.590891,101,0,1,7.727272,8.185670
201298,1599,32.221430,55,1,0,2.425885,0.446463
201306,1600,-16.087641,8,0,1,8.479921,8.356961
201315,1601,-15.950500,9,0,1,6.250472,6.043309
201484,1602,35.941837,169,1,0,6.448184,0.479516
201582,1603,21.492718,98,1,0,2.309750,0.493364
201646,1604,30.659275,64,1,0,2.761053,0.461330
201741,1605,25.588413,95,1,0,2.414911,0.499320
201827,1606,30.161293,86,1,0,3.547223,0.456255
201948,1607,38.235744,121,1,0,4.890149,0.444704
202086,1608,33.166397,138,1,0,5.021528,0.498317
202276,1609,35.366567,190,1,0,6.179639,0.498010
202365,1610,32.181026,89,1,0,3.696057,0.479329
202533,1611,21.867258,168,1,0,4.551187,0.440459
202711,1612,40.097881,178,1,0,6.050451,0.480856
202808,1613,34.779438,97,1,0,4.157143,0.492731
202833,1614,-17.612010,25,0,1,6.168655,5.433256
202918,1615,35.701621,85,1,0,3.637798,0.465499
202994,1616,28.674162,76,1,0,2.321742,0.482510
203165,1617,37.951951,171,1,0,6.657494,0.482741
203308,1618,36.412514,143,1,0,4.749238,0.497912
203360,1619,32.585742,52,1,0,2.276253,0.473731
203428,1620,30.520851,68,1,0,2.850844,0.426288
203505,1621,29.290305,77,1,0,2.702585,0.448470
203610,1622,30.332525,105,1,0,3.876832,0.480822
203616,1623,-16.346101,6,0,1,12.403656,12.435967
204116,1624,-54.442950,500,0,0,4.828082,2.903845
204148,1625,-20.125372,32,0,1,2.953049,2.533798
204236,1626,31.159731,88,1,0,2.200675,0.494467
204376,1627,38.713725,140,1,0,5.090950,0.494528
204523,1628,32.663575,147,1,0,5.072227,0.485097
204579,1629,29.512312,56,1,0,2.341422,0.431638
204743,1630,35.412533,164,1,0,5.890299,0.499292
204784,1631,30.813531,41,1,0,1.961241,0.471950
204829,1632,-17.491533,45,0,1,13.320608,12.206863
204899,1633,-18.971877,70,0,1,2.616074,1.579930
204928,1634,-20.401063,29,0,1,10.985624,10.587326
204952,1635,30.489240,24,1,0,1.325880,0.473781
205139,1636,34.670087,187,1,0,6.850947,0.462636
205173,1637,30.191634,34,1,0,1.552613,0.455533
205348,1638,26.091585,175,1,0,5.375601,0.453833
205463,1639,36.141136,115,1,0,4.842844,0.487692
205551,1640,31.996648,88,1,0,3.489777,0.481458
205818,1641,35.854007,267,1,0,8.175409,0.480632
205904,1642,34.791608,86,1,0,3.117961,0.499224
206109,1643,-7.772256,205,0,1,7.870270,1.237782
206212,1644,34.676370,103,1,0,3.886099,0.495089
206369,1645,35.477586,157,1,0,5.457433,0.494298
206423,1646,-17.826163,54,0,1,11.333783,10.186741
206479,1647,31.384930,56,1,0,2.307648,0.444986
206526,1648,32.767676,47,1,0,2.164047,0.490665
206557,1649,-18.102295,31,0,1,9.633576,8.744825
206655,1650,36.145495,98,1,0,3.944399,0.473669
206717,1651,29.208956,62,1,0,2.563723,0.437634
207022,1652,20.803599,305,1,0,8.088706,0.498061
207219,1653,35.256462,197,1,0,6.814641,0.462187
207287,1654,30.312665,68,1,0,2.189238,0.478384
207384,1655,35.253143,97,1,0,3.749401,0.451521
207555,1656,35.148960,171,1,0,6.442110,0.441627
207661,1657,35.314111,106,1,0,3.821409,0.483975
207934,1658,12.266229,273,1,0,5.872035,0.455375
207961,1659,31.464087,27,1,0,1.391794,0.491177
208060,1660,31.234919,99,1,0,4.147735,0.492664
208121,1661,30.188090,61,1,0,2.735543,0.463640
208250,1662,38.393683,129,1,0,4.451559,0.481237
208297,1663,31.996413,47,1,0,2.065123,0.489711
208314,1664,-18.302079,17,0,1,9.995573,9.871540
208361,1665,32.220429,47,1,0,2.179260,0.428324
208466,1666,30.794309,105,1,0,4.113201,0.434667
208693,1667,-22.288988,227,0,1,5.620048,1.589168
208903,1668,35.853083,210,1,0,7.757460,0.460792
209031,1669,25.487696,128,1,0,3.435337,0.455456
209162,1670,35.258960,131,1,0,5.091632,0.465328
209355,1671,-7.610805,193,0,1,6.618875,0.642138
209525,1672,31.878413,170,1,0,5.563515,0.484098
209642,1673,-20.197692,117,0,1,2.999005,0.712245
209724,1674,24.006733,82,1,0,1.874027,0.486789
209869,1675,36.475244,145,1,0,5.713757,0.494043
210040,1676,33.766766,171,1,0,6.262252,0.499303
210128,1677,33.848640,88,1,0,3.415888,0.452363
210214,1678,36.363101,86,1,0,3.586466,0.455310
210319,1679,-21.465008,105,0,1,6.165075,3.616552
210384,1680,-24.435017,65,0,1,3.405746,2.962455
210468,1681,35.267988,84,1,0,3.113373,0.490902
210743,1682,8.073939,275,1,0,5.011093,0.495066
210841,1683,31.443261,98,1,0,3.379235,0.499242
210891,1684,33.005993,50,1,0,2.276918,0.480389
210899,1685,-15.962697,8,0,1,9.975677,9.704970
210937,1686,-19.314095,38,0,1,7.331864,6.639200
210965,1687,29.975087,28,1,0,1.423791,0.449194
211006,1688,30.366793,41,1,0,1.875975,0.469591
211375,1689,-80.300439,369,0,1,8.727332,9.029404
211548,1690,25.661647,173,1,0,5.450497,0.479068
211721,1691,21.797056,173,1,0,3.960038,0.490685
211791,1692,33.014518,70,1,0,2.633729,0.490819
211953,1693,30.898341,162,1,0,5.105465,0.485024
212062,1694,33.944393,109,1,0,4.528101,0.429606
212197,1695,35.410470,135,1,0,4.934045,0.443231
212511,1696,-63.255808,314,0,1,4.580458,4.502963
212619,1697,30.423309,108,1,0,3.273478,0.478651
212762,1698,34.288906,143,1,0,4.506277,0.497997
212883,1699,-19.400743,121,0,1,3.521462,1.577893
213046,1700,36.991056,163,1,0,5.841021,0.475346
213119,1701,33.702722,73,1,0,3.160346,0.454047
213185,1702,28.279517,66,1,0,2.564320,0.437661
213239,1703,28.266447,54,1,0,2.266766,0.448820
213250,1704,-17.465101,11,0,1,13.281976,13.146781
213381,1705,33.189678,131,1,0,4.462588,0.465799
213412,1706,-16.945994,31,0,1,8.922331,7.955755
213558,1707,39.715594,146,1,0,5.789429,0.483953
213681,1708,30.934549,123,1,0,3.804882,0.494239
213690,1709,-17.063889,9,0,1,7.309103,7.369437
213923,1710,32.099767,233,1,0,7.357598,0.499897
213979,1711,32.537280,56,1,0,2.600880,0.490246
214043,1712,30.040949,64,1,0,2.593663,0.427289
